Date,Close,High,Low,Open,Volume
10/16/1991,1.157060623,1.166623108,1.145904489,1.166623108,100200000
10/17/1991,1.137935877,1.15706085,1.12837339,1.15706085,95563200
10/18/1991,1.147498488,1.163436162,1.144311187,1.147498488,37843200
10/21/1991,1.160248756,1.166623945,1.14431166,1.147498962,28704000
10/22/1991,1.165029407,1.182560725,1.163435756,1.166623057,32496000
10/23/1991,1.150686145,1.172999011,1.14431154,1.169811126,36724800
10/24/1991,1.150686145,1.153874031,1.137936352,1.153874031,26942400
10/25/1991,1.141123772,1.157061452,1.137936469,1.150686263,28080000
10/28/1991,1.150686145,1.150686145,1.118811372,1.141123654,37953600
10/29/1991,1.157060623,1.157060623,1.144310838,1.150685439,36523200
10/30/1991,1.204873681,1.208060983,1.157061233,1.157061233,65592000
10/31/1991,1.19690454,1.214435864,1.188935704,1.204873377,41092800
11/1/1991,1.180967331,1.195310768,1.172998495,1.192123467,34296000
11/4/1991,1.160248756,1.179373739,1.157061454,1.176186437,28838400
11/5/1991,1.195311308,1.204873798,1.160248648,1.163436534,51739200
11/6/1991,1.214435935,1.217623236,1.188935773,1.198498261,38308800
11/7/1991,1.208060622,1.220810994,1.204873321,1.217623109,20894400
11/8/1991,1.214435935,1.23356091,1.211248634,1.211248634,36494400
11/11/1991,1.243122935,1.249498119,1.219217017,1.223997967,40564800
11/12/1991,1.273404717,1.284560858,1.249498786,1.252686088,80035200
11/13/1991,1.287749171,1.297311664,1.259061694,1.268624186,57523200
11/14/1991,1.265435815,1.294123281,1.259061211,1.294123281,44371200
11/15/1991,1.211248875,1.281373604,1.208060989,1.262248625,71592000
11/18/1991,1.239936471,1.246311076,1.211248999,1.214436302,72432000
11/19/1991,1.227186441,1.241530473,1.201686848,1.227186441,71976000
11/20/1991,1.230373621,1.24312341,1.223998435,1.236748224,36441600
11/21/1991,1.239936471,1.239936471,1.22081149,1.227186094,35558400
11/22/1991,1.223998785,1.243123766,1.214436295,1.236748578,38102400
11/25/1991,1.219217777,1.236748523,1.21443624,1.220811428,33724800
11/26/1991,1.204873681,1.227185962,1.1825614,1.225592311,58809600
11/27/1991,1.214435935,1.217623236,1.198498261,1.201686146,15009600
11/29/1991,1.239936471,1.246311076,1.208061113,1.208061113,20524800
12/2/1991,1.290936232,1.294123534,1.223998797,1.2271861,55852800
12/3/1991,1.292529583,1.310060909,1.268623654,1.287748631,64996800
12/4/1991,1.300498486,1.313248276,1.274998321,1.297311184,36297600
12/5/1991,1.297311306,1.30368591,1.284560931,1.297311306,24892800
12/6/1991,1.32918632,1.341936114,1.287749052,1.294123657,51580800
12/9/1991,1.300498486,1.322810765,1.290935997,1.316436162,57720000
12/10/1991,1.297311306,1.300498608,1.274998441,1.300498608,46252800
12/11/1991,1.284561276,1.310061451,1.268624178,1.30209261,39134400
12/12/1991,1.300498486,1.316436162,1.281373508,1.287748695,36979200
12/13/1991,1.300498486,1.310060974,1.294123298,1.303685787,26193600
12/16/1991,1.302092314,1.303685965,1.284560985,1.300498663,27225600
12/17/1991,1.298904538,1.319623162,1.278185914,1.300498189,27480000
12/18/1991,1.311655402,1.316436941,1.290936761,1.300499256,33561600
12/19/1991,1.310061693,1.316436884,1.290936705,1.305280738,38116800
12/20/1991,1.316435933,1.338748209,1.303685561,1.32599842,35356800
12/23/1991,1.361060619,1.361060619,1.306873576,1.316436064,46113600
12/24/1991,1.354685545,1.370622631,1.351497661,1.361060146,23995200
12/26/1991,1.375404954,1.380185907,1.348311134,1.354686322,24326400
12/27/1991,1.407279968,1.421623998,1.373811538,1.380186144,36657600
12/30/1991,1.412061214,1.418435819,1.396123537,1.408873329,35524800
12/31/1991,1.418436289,1.427998782,1.386561506,1.412061683,40512000
1/2/1992,1.45349884,1.463061333,1.396123886,1.412061568,74265600
1/3/1992,1.440748692,1.456685786,1.424811014,1.453498484,38246400
1/6/1992,1.485372782,1.501310455,1.432779395,1.443935533,63057600
1/7/1992,1.529998422,1.533185724,1.475810783,1.485373273,64363200
1/8/1992,1.584186554,1.60331154,1.514061215,1.517249102,90763200
1/9/1992,1.62243557,1.644747846,1.580997735,1.58418562,88348800
1/10/1992,1.596935868,1.628810641,1.58099819,1.619248151,64641600
1/13/1992,1.620841742,1.643154015,1.565060473,1.580997562,52804800
1/14/1992,1.635185838,1.63837314,1.606498367,1.625623347,44006400
1/15/1992,1.676622748,1.69893561,1.635185494,1.64156068,65294400
1/16/1992,1.628811121,1.682998776,1.625623818,1.673436283,58761600
1/17/1992,1.612874031,1.651124003,1.577811362,1.62881113,85027200
1/20/1992,1.561873198,1.622436024,1.561873198,1.622436024,58862400
1/21/1992,1.5220294,1.568248194,1.478998491,1.558685705,120019200
1/22/1992,1.600123048,1.600123048,1.517248528,1.529998319,56131200
1/23/1992,1.593748689,1.649529983,1.577811009,1.600123294,75590400
1/24/1992,1.588966966,1.600123107,1.580998127,1.587373315,37756800
1/27/1992,1.537967086,1.600122973,1.536373435,1.590560484,46233600
1/28/1992,1.539561391,1.552311187,1.478999129,1.542748694,95539200
1/29/1992,1.587372899,1.603310573,1.552310251,1.561872738,97344000
1/30/1992,1.574623585,1.590560679,1.549123416,1.587373377,41923200
1/31/1992,1.533185959,1.577811114,1.526811354,1.574623812,49948800
2/3/1992,1.593748689,1.600123294,1.498123779,1.50768627,80265600
2/4/1992,1.587372899,1.606497874,1.561872738,1.596935386,58440000
2/5/1992,1.62243557,1.63837266,1.574623132,1.590560222,71212800
2/6/1992,1.609685421,1.644748074,1.603310818,1.612873306,62356800
2/7/1992,1.603310823,1.625623103,1.58099796,1.609685427,36499200
2/10/1992,1.587372899,1.606497874,1.555498136,1.601716922,41371200
2/11/1992,1.561873198,1.590560668,1.549123405,1.584186064,41078400
2/12/1992,1.603310823,1.616060614,1.512466888,1.512466888,83342400
2/13/1992,1.561873198,1.612873534,1.549123405,1.600123158,97358400
2/14/1992,1.510873318,1.561873066,1.50449813,1.558685764,82632000
2/18/1992,1.507685304,1.558685028,1.50449742,1.520435089,73694400
2/19/1992,1.467841744,1.504497451,1.44712254,1.504497451,145372800
2/20/1992,1.498123407,1.520435686,1.475810545,1.47899843,74323200
2/21/1992,1.459873557,1.510873305,1.450311068,1.491748327,91118400
2/24/1992,1.464654446,1.485373074,1.440748515,1.459873493,59049600
2/25/1992,1.475810409,1.485372896,1.443935644,1.466247921,57388800
2/26/1992,1.555498004,1.555498004,1.478998112,1.478998112,100670400
2/27/1992,1.592155695,1.596936651,1.565061862,1.565061862,79579200
2/28/1992,1.574623585,1.612873546,1.558685906,1.593748565,58276800
3/2/1992,1.568248272,1.603310928,1.552310595,1.577810761,34876800
3/3/1992,1.571435928,1.596936101,1.561873437,1.574623815,27734400
3/4/1992,1.561873198,1.584186064,1.552310707,1.571435688,33086400
3/5/1992,1.545935869,1.57143545,1.520435705,1.561872961,55689600
3/6/1992,1.507685304,1.555497728,1.488560334,1.539560059,61867200
3/9/1992,1.517248869,1.536373852,1.507686377,1.514060983,30427200
3/10/1992,1.552310586,1.565060961,1.520435816,1.523623118,45480000
3/11/1992,1.533185959,1.571435925,1.520436165,1.558686131,39532800
3/12/1992,1.544343114,1.549124069,1.510874092,1.533186384,50025600
3/13/1992,1.542748332,1.568248502,1.536373727,1.561873314,36763200
3/16/1992,1.584186554,1.584186554,1.536374088,1.542748695,55132800
3/17/1992,1.631998539,1.641561029,1.590560692,1.598529531,94473600
3/18/1992,1.611279607,1.644748025,1.606498071,1.638372838,69230400
3/19/1992,1.625622153,1.660684786,1.609684487,1.61924697,111576000
3/20/1992,1.638372779,1.644747966,1.625622989,1.625622989,35774400
3/23/1992,1.638372779,1.647935267,1.628810291,1.638372779,37843200
3/24/1992,1.625622153,1.655903253,1.61287237,1.64474712,70228800
3/25/1992,1.638372779,1.647935267,1.619247803,1.625622989,36739200
3/26/1992,1.593748689,1.644748446,1.584186198,1.641561144,60403200
3/27/1992,1.545935869,1.593748313,1.523623006,1.587373126,89971200
3/30/1992,1.529998422,1.55549859,1.529998422,1.549123402,40713600
3/31/1992,1.510873318,1.555498463,1.501310828,1.536373484,86702400
4/1/1992,1.536373377,1.539560679,1.491748235,1.494935537,74203200
4/2/1992,1.491748452,1.549123393,1.48856115,1.5363736,56918400
4/3/1992,1.498123407,1.520435686,1.488560919,1.498123407,59534400
4/6/1992,1.545935869,1.550716822,1.501310727,1.501310727,40123200
4/7/1992,1.478998423,1.561872934,1.475810537,1.555498331,72758400
4/8/1992,1.494935155,1.498123039,1.443935423,1.475810182,105388800
4/9/1992,1.529998422,1.533185724,1.486967508,1.507686139,70008000
4/10/1992,1.478998423,1.555498331,1.453498259,1.545935842,126446400
4/13/1992,1.498123407,1.506092245,1.456685568,1.488560919,45552000
4/14/1992,1.491748452,1.533185715,1.485373264,1.50768613,72806400
4/15/1992,1.643154502,1.647935455,1.612873383,1.641560851,223305600
4/16/1992,1.627216339,1.644747661,1.619247503,1.644747661,66393600
4/20/1992,1.506092668,1.59374874,1.472623656,1.587373552,226118400
4/21/1992,1.480592489,1.510873614,1.472623649,1.507686312,99244800
4/22/1992,1.499716878,1.510873016,1.459873278,1.485372855,61790400
4/23/1992,1.475810409,1.517248244,1.431185855,1.510873058,115334400
4/24/1992,1.43118608,1.488561015,1.427998194,1.478998526,90393600
4/27/1992,1.44393599,1.485373252,1.4343735,1.4343735,99585600
4/28/1992,1.389748454,1.459873775,1.364248868,1.450311284,199876800
4/29/1992,1.420030236,1.421623888,1.380186037,1.396123716,137308800
4/30/1992,1.405685544,1.437560305,1.399310358,1.427997818,95870400
5/1/1992,1.450311303,1.453498606,1.405686151,1.408873454,62083200
5/4/1992,1.45349884,1.478999015,1.434373856,1.447123651,73920000
5/5/1992,1.485372782,1.498123153,1.443935533,1.450310719,59246400
5/6/1992,1.478998423,1.494935514,1.472623236,1.491748213,50016000
5/7/1992,1.466248035,1.485373012,1.456685547,1.478998409,40579200
5/8/1992,1.459873557,1.491748327,1.44393588,1.478998536,59822400
5/11/1992,1.45349884,1.469436522,1.443936348,1.463061333,41112000
5/12/1992,1.456685662,1.469436037,1.437560684,1.46306085,49905600
5/13/1992,1.437560081,1.456685052,1.415247811,1.450310451,64320000
5/14/1992,1.412061214,1.440748684,1.392936234,1.437560799,72307200
5/15/1992,1.402498722,1.421623702,1.396123534,1.405686024,40814400
5/18/1992,1.437560081,1.447122567,1.408872626,1.41206051,37526400
5/19/1992,1.459873557,1.459873557,1.44393588,1.44393588,51240000
5/20/1992,1.488560438,1.491747739,1.459872982,1.459872982,58800000
5/21/1992,1.486967683,1.491748637,1.469436352,1.491748637,48566400
5/22/1992,1.475810409,1.491748083,1.466247921,1.491748083,36969600
5/26/1992,1.472622991,1.491747965,1.466247805,1.478998176,38217600
5/27/1992,1.466248035,1.482185711,1.463060734,1.475810524,31166400
5/28/1992,1.517248869,1.523623474,1.459873919,1.463061222,62702400
5/29/1992,1.542748332,1.558686011,1.52362335,1.526811236,89918400
6/1/1992,1.584186554,1.584186554,1.529998898,1.536374088,68529600
6/2/1992,1.566654801,1.587373434,1.558685962,1.584186131,42585600
6/3/1992,1.568248272,1.584185949,1.561873084,1.561873084,28190400
6/4/1992,1.563467264,1.574623404,1.56187303,1.571435519,41755200
6/5/1992,1.542748332,1.568248502,1.53956103,1.561873314,40939200
6/8/1992,1.507685304,1.542747359,1.507685304,1.539560059,40228800
6/9/1992,1.466248035,1.517248363,1.453498245,1.510873176,84604800
6/10/1992,1.43437326,1.472623213,1.427998073,1.469435912,65457600
6/11/1992,1.376998425,1.469436013,1.370623237,1.434373359,130732800
6/12/1992,1.43437326,1.440748446,1.388154468,1.405685794,138028800
6/15/1992,1.448717356,1.491748264,1.434373331,1.434373331,54940800
6/16/1992,1.391341805,1.463060148,1.386560271,1.443935179,57376000
6/17/1992,1.38417089,1.400905397,1.367436383,1.386561367,70032000
6/18/1992,1.381779909,1.429592353,1.357873396,1.39612335,53356800
6/19/1992,1.405685544,1.420029566,1.391342106,1.405685544,43110400
6/22/1992,1.420030236,1.42481119,1.367436243,1.400905254,54080000
6/23/1992,1.405685544,1.448717026,1.391342106,1.429592053,57420800
6/24/1992,1.381779909,1.410467375,1.37221742,1.410467375,34096000
6/25/1992,1.338748693,1.381780193,1.271811259,1.381780193,165340800
6/26/1992,1.276592731,1.333967673,1.257467751,1.329186136,140982400
6/29/1992,1.381779909,1.391342398,1.30528,1.310060952,90963200
6/30/1992,1.338748693,1.396123637,1.329186203,1.391342684,74048000
7/1/1992,1.379389048,1.391342598,1.329186121,1.343530148,45136000
7/2/1992,1.336358309,1.396123734,1.314842849,1.39134278,80563200
7/6/1992,1.32918632,1.343530349,1.295717892,1.338748812,36224000
7/7/1992,1.300498486,1.333967488,1.286155044,1.333967488,54396800
7/8/1992,1.312451005,1.319623015,1.252685616,1.300498044,93417600
7/9/1992,1.319623232,1.353092229,1.305279793,1.319623232,61174400
7/10/1992,1.32918632,1.338748812,1.293326831,1.324405366,28905600
7/13/1992,1.338748693,1.362655212,1.310061221,1.33396774,35113600
7/14/1992,1.360263586,1.367435597,1.343529672,1.348310624,41116800
7/15/1992,1.367435813,1.400904813,1.357873325,1.372217349,80172800
7/16/1992,1.381779909,1.381779909,1.353092443,1.357873396,42291200
7/17/1992,1.343530297,1.376998724,1.333967806,1.372217771,59865600
7/20/1992,1.324405193,1.343530174,1.310061166,1.329186147,48707200
7/21/1992,1.372217298,1.391342273,1.32918581,1.338748298,45907200
7/22/1992,1.338748693,1.372217703,1.329186203,1.372217703,59008000
7/23/1992,1.35787344,1.381779954,1.314842531,1.333967509,68441600
7/24/1992,1.391341805,1.410466775,1.357872817,1.360263293,76259200
7/27/1992,1.396122932,1.405685418,1.381779496,1.391341981,30512000
7/28/1992,1.415248036,1.424810523,1.391342111,1.40568555,45363200
7/29/1992,1.415248036,1.429592058,1.376998089,1.424810523,145273600
7/30/1992,1.398513556,1.42481054,1.39612308,1.405685567,32035200
7/31/1992,1.391341805,1.405685241,1.381779321,1.405685241,35312000
8/3/1992,1.410467744,1.420030235,1.376998733,1.391342761,31516800
8/4/1992,1.41285789,1.424810855,1.405685877,1.415248366,31430400
8/5/1992,1.376998425,1.410467428,1.362654983,1.410467428,60150400
8/6/1992,1.367435813,1.376998301,1.343529884,1.367435813,3705600
8/7/1992,1.353091717,1.410466618,1.348310183,1.36743515,55008000
8/10/1992,1.355482817,1.386560757,1.353092341,1.357873293,42067200
8/11/1992,1.365045786,1.374608277,1.338748789,1.362655309,33436800
8/12/1992,1.35787344,1.386560907,1.353092487,1.372217465,30441600
8/13/1992,1.355482817,1.372217317,1.348310805,1.362654829,28227200
8/14/1992,1.35787344,1.372217465,1.353092487,1.35787344,33942400
8/17/1992,1.32918632,1.357873795,1.32918632,1.353092841,63318400
8/18/1992,1.32918632,1.353092841,1.300498846,1.319623829,66313600
8/19/1992,1.324405193,1.348311127,1.314842703,1.329186147,27433600
8/20/1992,1.345920205,1.353092216,1.31962322,1.329185707,36534400
8/21/1992,1.333967447,1.355482901,1.319623423,1.348310888,52710400
8/24/1992,1.319623232,1.338748206,1.31484228,1.331576195,42800000
8/25/1992,1.345920205,1.353092216,1.310060733,1.314842268,37123200
8/26/1992,1.369826198,1.381779745,1.343529795,1.343529795,50016000
8/27/1992,1.408076167,1.415248179,1.376998228,1.376998228,88028800
8/28/1992,1.422419786,1.424810262,1.405685292,1.405685292,49468800
8/31/1992,1.424810648,1.434373136,1.405685673,1.420029696,25651200
9/1/1992,1.424810648,1.427201124,1.400904721,1.41524816,30825600
9/2/1992,1.441545486,1.4487175,1.41046754,1.424810983,61955200
9/3/1992,1.465451479,1.477405029,1.443936022,1.448717559,85296000
9/4/1992,1.45349884,1.463061333,1.443936348,1.458280378,28585600
9/8/1992,1.467841744,1.47023222,1.439154289,1.453497725,49376000
9/9/1992,1.494138837,1.498920373,1.463060892,1.467842428,60982400
9/10/1992,1.510873318,1.510873318,1.48218585,1.496529876,53302400
9/11/1992,1.506092668,1.515655159,1.491748639,1.50131113,30796800
9/14/1992,1.563467264,1.568248217,1.525217308,1.525217308,95100800
9/15/1992,1.553904653,1.563467141,1.52999814,1.558685605,44614400
9/16/1992,1.537170529,1.563467525,1.520436025,1.525217562,35708800
9/17/1992,1.55151403,1.558686044,1.534780108,1.539561062,23590400
9/18/1992,1.527608156,1.558686108,1.498920682,1.553905154,71683200
9/21/1992,1.513264179,1.520436194,1.496530256,1.506092748,31811200
9/22/1992,1.486967683,1.513264096,1.482186145,1.510873619,30777600
9/23/1992,1.513264179,1.525217732,1.482186227,1.486967765,37654400
9/24/1992,1.534780502,1.539561457,1.515655515,1.515655515,36953600
9/25/1992,1.506092668,1.537170618,1.453498674,1.534780141,41817600
9/28/1992,1.472622991,1.4965295,1.458279552,1.463060504,52854400
9/29/1992,1.506092668,1.510873621,1.472623656,1.472623656,39392000
9/30/1992,1.539561391,1.539561391,1.506092957,1.525217943,59843200
10/1/1992,1.522825956,1.549122942,1.52043548,1.529997968,47804800
10/2/1992,1.506092668,1.52521765,1.491748639,1.515655159,36803200
10/5/1992,1.563467264,1.563467264,1.448717395,1.501310793,71347200
10/6/1992,1.577811122,1.596936105,1.553905185,1.573030168,74316800
10/7/1992,1.55151403,1.611280036,1.549123553,1.577811026,58153600
10/8/1992,1.594545126,1.616060579,1.563467184,1.573029672,59532800
10/9/1992,1.57542026,1.596935715,1.558685758,1.596935715,40182400
10/12/1992,1.604108691,1.606499169,1.582593223,1.587374179,34700800
10/13/1992,1.611279607,1.63279506,1.59215463,1.620842095,86643200
10/14/1992,1.596935868,1.625623339,1.587373378,1.613670372,47456000
10/15/1992,1.616060853,1.62084239,1.582592429,1.592154919,35942400
10/16/1992,1.632794976,1.635185452,1.601717036,1.620842012,47644800
10/19/1992,1.680607796,1.687779809,1.625623331,1.625623331,83280000
10/20/1992,1.680607796,1.71646728,1.663873292,1.687779809,84150400
10/21/1992,1.721248388,1.721248388,1.67821747,1.687779961,60396800
10/22/1992,1.716466904,1.726029392,1.687779439,1.721247856,49174400
10/23/1992,1.6949507,1.726029221,1.687779272,1.726029221,46006400
10/26/1992,1.721248388,1.726029926,1.67821747,1.692560915,40121600
10/27/1992,1.682997704,1.726029187,1.673435217,1.721247651,49116800
10/28/1992,1.692560315,1.697341851,1.668654388,1.687779363,36172800
10/29/1992,1.721248388,1.721248388,1.692560915,1.697342452,32774400
10/30/1992,1.697341681,1.721247605,1.692560145,1.71885713,24998400
11/2/1992,1.714076281,1.721248294,1.678217379,1.702123313,31091200
11/3/1992,1.687779546,1.716467012,1.675825997,1.711685476,35267200
11/4/1992,1.692560315,1.716466826,1.682997827,1.687779363,23657600
11/5/1992,1.757107854,1.764279868,1.687779941,1.702123385,90361600
11/6/1992,1.773841381,1.783403867,1.745153924,1.75471641,61155200
11/9/1992,1.757107854,1.773842359,1.730810858,1.773842359,54796800
11/10/1992,1.776232839,1.783404853,1.749935843,1.759498334,38710400
11/11/1992,1.792966723,1.816872651,1.764279261,1.773841748,60748800
11/12/1992,1.788185358,1.802529383,1.759497892,1.792966894,46960000
11/13/1992,1.783404827,1.792967318,1.769060799,1.788185781,25811200
11/16/1992,1.773841381,1.788184818,1.764278895,1.778622332,19312000
11/17/1992,1.721248388,1.797748317,1.706904944,1.776232858,56649600
11/18/1992,1.759498119,1.769060609,1.718857684,1.73081065,33273600
11/19/1992,1.797748089,1.816873069,1.764279666,1.764279666,46857600
11/20/1992,1.816872716,1.816872716,1.792966788,1.79774774,41113600
11/23/1992,1.692560315,1.754716777,1.668654388,1.726029314,309884800
11/24/1992,1.749935985,1.773842506,1.706905064,1.745155031,145513600
11/25/1992,1.742763758,1.769060753,1.726029837,1.759498262,53152000
11/27/1992,1.754717231,1.769060674,1.740373204,1.749935694,17593600
11/30/1992,1.781013489,1.783404549,1.754717081,1.769060523,35251200
12/1/1992,1.781013489,1.788185502,1.759498034,1.77384206,33593600
12/2/1992,1.735592484,1.788185895,1.730810947,1.778623404,49881600
12/3/1992,1.752325892,1.769060393,1.730810439,1.735591975,26048000
12/4/1992,1.754717231,1.769060674,1.745154741,1.749935694,23548800
12/7/1992,1.785794854,1.78818533,1.740372888,1.759497865,46422400
12/8/1992,1.769060254,1.797747718,1.749935278,1.792966766,26908800
12/9/1992,1.759498119,1.783404636,1.745154677,1.754717166,26048000
12/10/1992,1.702123284,1.754717273,1.692560794,1.721248265,89296000
12/11/1992,1.651920676,1.702123614,1.639967707,1.692561122,112934400
12/14/1992,1.666263223,1.687779256,1.65431026,1.659091795,51286400
12/15/1992,1.651920676,1.678217676,1.635186169,1.668655184,45289600
12/16/1992,1.663873434,1.687779953,1.630405007,1.654310943,73792000
12/17/1992,1.721248388,1.726029926,1.663873442,1.668654979,51859200
12/18/1992,1.721248388,1.726029926,1.692560915,1.702123406,74387200
12/21/1992,1.730811357,1.759498839,1.706905415,1.716467909,64928000
12/22/1992,1.678216696,1.749935054,1.663872674,1.740372567,56928000
12/23/1992,1.66865468,1.687779659,1.644748165,1.682998122,59974400
12/24/1992,1.66865468,1.66865468,1.644748165,1.66865468,32723200
12/28/1992,1.673435807,1.678217344,1.644748336,1.668654854,45731200
12/29/1992,1.654310942,1.673435924,1.649529988,1.66865497,60035200
12/30/1992,1.642357826,1.663873283,1.630404859,1.65909233,50860800
12/31/1992,1.632794976,1.649529476,1.6304045,1.64474794,30851200
1/4/1993,1.628013611,1.63996716,1.616060645,1.625623134,72646400
1/5/1993,1.654310942,1.659092479,1.620842515,1.625623469,71529600
1/6/1993,1.702123284,1.706904821,1.65909237,1.663873323,87440000
1/7/1993,1.66865468,1.718857603,1.663873144,1.702123101,58748800
1/8/1993,1.666263223,1.687779256,1.649529308,1.668654282,43977600
1/11/1993,1.704514265,1.706905326,1.649530367,1.668655353,58348800
1/12/1993,1.716466904,1.745154368,1.697341928,1.70212288,85129600
1/13/1993,1.745154619,1.764279598,1.687779682,1.711685614,83696000
1/14/1993,1.745154619,1.797748019,1.730810593,1.764279598,121264000
1/15/1993,1.716466904,1.740372832,1.663872927,1.673435415,181958400
1/18/1993,1.706904173,1.71646666,1.687779199,1.711685124,50611200
1/19/1993,1.690170407,1.706904912,1.68777993,1.702123375,52960000
1/20/1993,1.690170407,1.702123375,1.67821744,1.692560884,47968000
1/21/1993,1.711685777,1.721248267,1.659092371,1.678217352,73363200
1/22/1993,1.709295034,1.726029536,1.697342069,1.716467047,49088000
1/25/1993,1.692560315,1.726029314,1.678216875,1.706904338,49609600
1/26/1993,1.682997704,1.721247651,1.673435217,1.692560191,42345600
1/27/1993,1.649529934,1.678217406,1.635185906,1.673435869,64192000
1/28/1993,1.663873434,1.666263911,1.620842516,1.649529989,77030400
1/29/1993,1.654310942,1.682998415,1.639967497,1.673435924,39424000
2/1/1993,1.673435807,1.682998298,1.635185846,1.649529873,42854400
2/2/1993,1.702123284,1.711685775,1.66865486,1.671045337,70371200
2/3/1993,1.690170407,1.726029894,1.682998393,1.711685866,71728000
2/4/1993,1.625622153,1.678216103,1.61605967,1.678216103,124214400
2/5/1993,1.702123284,1.711685775,1.573029956,1.620842408,177216000
2/8/1993,1.639967442,1.702123339,1.625623414,1.692560848,92665600
2/9/1993,1.604108691,1.668655679,1.596936674,1.659093184,64550400
2/10/1993,1.635185838,1.649529865,1.606498367,1.616060857,39193600
2/11/1993,1.630404711,1.654310642,1.620842222,1.649529689,31635200
2/12/1993,1.599325776,1.630404296,1.592154349,1.630404296,34752000
2/16/1993,1.532389164,1.601717667,1.525217733,1.584983161,91180800
2/17/1993,1.534780502,1.553905489,1.477405541,1.549123951,121913600
2/18/1993,1.561076403,1.582592444,1.510873474,1.553904973,138553600
2/19/1993,1.525217295,1.568248204,1.520435758,1.565857727,97094400
2/22/1993,1.467841744,1.549122575,1.467841744,1.525216655,76256000
2/23/1993,1.520435691,1.539560668,1.467842295,1.491748225,105974400
2/24/1993,1.604108691,1.606499169,1.506093263,1.510874219,77548800
2/25/1993,1.613670588,1.625623556,1.577811098,1.577811098,60806400
2/26/1993,1.594545126,1.625623068,1.587373114,1.611279627,29833600
3/1/1993,1.55868578,1.601717274,1.553904827,1.601717274,26432000
3/2/1993,1.618451118,1.620842178,1.553904755,1.563467244,38380800
3/3/1993,1.620841742,1.635185179,1.596935234,1.620841742,42352000
3/4/1993,1.601717353,1.620842333,1.563467393,1.620842333,56659200
3/5/1993,1.582592487,1.625623403,1.57781095,1.596935931,35724800
3/8/1993,1.599325776,1.616060274,1.56824784,1.580200802,48022400
3/9/1993,1.611279607,1.625623048,1.601717118,1.606498071,41312000
3/10/1993,1.625622153,1.63996617,1.596934704,1.61605967,26592000
3/11/1993,1.654310942,1.678217461,1.625623469,1.630405006,57779200
3/12/1993,1.702123284,1.706904821,1.630404898,1.644748342,73580800
3/15/1993,1.675826192,1.706904721,1.663873226,1.706904721,35347200
3/16/1993,1.678216696,1.697341669,1.663872674,1.687779182,36336000
3/17/1993,1.632794976,1.673435404,1.6304045,1.659091964,39644800
3/18/1993,1.630404711,1.659092179,1.625623174,1.6399672,34406400
3/19/1993,1.611279607,1.639967072,1.606498071,1.639967072,45404800
3/22/1993,1.594545126,1.606498091,1.577810625,1.59215465,34083200
3/23/1993,1.589763045,1.625622511,1.58737257,1.596935055,34409600
3/24/1993,1.649529934,1.659092425,1.587373453,1.59215499,50576000
3/25/1993,1.671045065,1.687779566,1.651920087,1.654310564,43833600
3/26/1993,1.656701326,1.687779858,1.644748359,1.682998321,28380800
3/29/1993,1.663873434,1.692560907,1.65909248,1.65909248,48262400
3/30/1993,1.740372896,1.745154432,1.668654525,1.692560454,140777600
3/31/1993,1.769060254,1.802529253,1.735591838,1.745154326,179660800
4/1/1993,1.778622031,1.812091017,1.769059547,1.769059547,100412800
4/2/1993,1.716466904,1.759497808,1.716466904,1.754716856,73251200
4/5/1993,1.749935985,1.764280014,1.682998543,1.697342572,61187200
4/6/1993,1.716466904,1.778622784,1.706904416,1.754716856,55699200
4/7/1993,1.726029038,1.73080999,1.706904066,1.721247504,39417600
4/8/1993,1.702123284,1.726029802,1.687779841,1.721248265,40185600
4/12/1993,1.723638296,1.745154332,1.692560356,1.697341892,48976000
4/13/1993,1.699732423,1.764279364,1.697341947,1.726029411,53337600
4/14/1993,1.702123284,1.726029802,1.67821735,1.702123284,38592000
4/15/1993,1.666263223,1.718857193,1.644747773,1.682997721,109152000
4/16/1993,1.663873434,1.678217462,1.635185961,1.668654971,49600000
4/19/1993,1.663873434,1.668654971,1.62562347,1.663873434,45673600
4/20/1993,1.659092903,1.673436351,1.625623884,1.659092903,46009600
4/21/1993,1.623232484,1.65909196,1.61127952,1.65909196,92528000
4/22/1993,1.592155695,1.625624135,1.584983678,1.61606164,79872000
4/23/1993,1.556295514,1.592155,1.544342547,1.587373463,89296000
4/26/1993,1.537170529,1.577810969,1.525217562,1.558685988,65376000
4/27/1993,1.577811122,1.58259266,1.534780201,1.539561155,58208000
4/28/1993,1.64474833,1.64474833,1.582592435,1.587373388,55372800
4/29/1993,1.635185838,1.639967375,1.606498367,1.639967375,49660800
4/30/1993,1.635185838,1.659092355,1.625623347,1.625623347,46825600
5/3/1993,1.647138476,1.663872977,1.625623023,1.635185512,38096000
5/4/1993,1.682997704,1.692560191,1.654310243,1.659091778,49664000
5/5/1993,1.706904173,1.721247611,1.673435178,1.682997664,51868800
5/6/1993,1.66865468,1.716467127,1.659092191,1.702123101,47244800
5/7/1993,1.663873434,1.678217462,1.654310943,1.668654971,31798400
5/10/1993,1.704514265,1.721248774,1.682998801,1.692561294,69091200
5/11/1993,1.678216696,1.697341669,1.668654209,1.687779182,38220800
5/12/1993,1.649529934,1.682998359,1.639967443,1.673435869,48272000
5/13/1993,1.639967442,1.644748395,1.616060923,1.639967442,43708800
